Date,Price,Open,High,Low,Vol.,Change %
7/4/2018,84096,"87,029","87,029","83,607",37.62K,-2.27%
7/5/2018,83118,"84,096","85,074","83,118",78.85K,-1.16%
7/6/2018,83607,"83,998","83,998","83,118",20.64K,0.59%
7/9/2018,82140,"83,118","84,096","82,140",8.71K,-1.75%
7/10/2018,83118,"83,118","83,118","82,727",69.40K,1.19%
7/11/2018,80184,"82,140","82,140","79,793",16.60K,-3.53%
7/12/2018,79206,"78,229","79,402","78,229",44.24K,-1.22%
7/13/2018,78913,"80,184","80,184","78,326",123.90K,-0.37%
7/16/2018,78913,"80,184","80,184","78,815",3.40K,0.00%
7/17/2018,79206,"79,402","79,402","78,913",30.20K,0.37%
7/18/2018,78913,"79,206","79,402","78,620",133.91K,-0.37%
7/19/2018,78913,"78,913","79,206","78,717",32.83K,0.00%
7/20/2018,78815,"79,011","79,011","78,620",17.02K,-0.12%
7/23/2018,78717,"78,913","78,913","78,229",37.93K,-0.12%
7/24/2018,78620,"78,326","80,086","78,326",61.65K,-0.12%
7/25/2018,78522,"78,522","79,109","78,522",19.50K,-0.12%
7/26/2018,78717,"78,717","78,717","78,522",8.40K,0.25%
7/27/2018,78620,"78,620","81,162","78,229",47.80K,-0.12%
7/30/2018,78717,"79,695","82,629","78,620",99.94K,0.12%
7/31/2018,82629,"79,206","83,118","78,620",83.78K,4.97%
8/1/2018,85074,"81,651","87,029","81,651",153.00K,2.96%
8/2/2018,82042,"85,074","85,074","81,651",41.10K,-3.56%
8/3/2018,83118,"83,020","83,118","82,140",45.69K,1.31%
8/6/2018,86051,"82,629","87,127","82,238",148.09K,3.53%
8/7/2018,86149,"85,562","86,540","85,562",46.93K,0.11%
8/8/2018,86345,"86,051","86,540","83,607",45.13K,0.23%
8/9/2018,86051,"86,051","87,029","85,562",47.35K,-0.34%
8/10/2018,86345,"86,051","86,345","85,171",35.01K,0.34%
8/13/2018,86638,"86,443","86,834","85,171",35.54K,0.34%
8/14/2018,85954,"86,051","86,443","85,269",58.45K,-0.79%
8/15/2018,85074,"86,149","88,496","85,074",263.84K,-1.02%
8/16/2018,85074,"85,367","85,367","83,607",12.10K,0.00%
8/17/2018,84096,"87,518","87,518","83,705",64.26K,-1.15%
8/20/2018,83118,"85,074","85,074","83,118",55.35K,-1.16%
8/21/2018,82238,"83,118","83,118","81,162",35.42K,-1.06%
8/22/2018,81944,"82,140","82,922","81,944",29.60K,-0.36%
8/23/2018,81553,"82,629","82,629","81,553",25.77K,-0.48%
8/24/2018,83216,"82,140","83,313","81,847",93.80K,2.04%
8/27/2018,83118,"83,118","84,096","82,531",29.61K,-0.12%
8/28/2018,83020,"83,118","83,313","83,020",6.01K,-0.12%
8/29/2018,81651,"83,020","83,020","81,260",36.51K,-1.65%
8/30/2018,81358,"81,651","82,140","81,260",77.35K,-0.36%
8/31/2018,81064,"81,358","81,651","81,064",38.09K,-0.36%
9/4/2018,80282,"82,140","82,140","80,282",16.37K,-0.96%
9/5/2018,79206,"80,478","80,673","78,717",76.30K,-1.34%
9/6/2018,78913,"79,304","79,304","78,424",10.60K,-0.37%
9/7/2018,80673,"79,206","81,064","78,326",19.90K,2.23%
9/10/2018,81651,"80,673","82,140","80,673",21.50K,1.21%
9/11/2018,82238,"81,358","82,336","81,260",22.13K,0.72%
9/12/2018,81162,"81,749","82,140","80,869",14.69K,-1.31%
9/13/2018,82629,"81,162","82,629","80,673",40.40K,1.81%
9/14/2018,82727,"82,824","83,118","82,140",17.41K,0.12%
9/17/2018,81455,"82,727","82,727","80,673",6.90K,-1.54%
9/18/2018,83118,"80,380","83,118","80,380",56.86K,2.04%
9/19/2018,82140,"83,118","83,118","81,162",100.10K,-1.18%
9/20/2018,83030,"81,547","84,018","81,053",42.50K,1.08%
9/21/2018,84710,"83,030","85,006","82,634",69.57K,2.02%
9/24/2018,86884,"84,710","87,478","84,315",93.00K,2.57%
9/25/2018,86687,"86,983","87,972","86,291",76.44K,-0.23%
9/26/2018,85995,"86,094","87,379","85,995",44.28K,-0.80%
9/27/2018,85501,"85,896","85,995","84,413",62.81K,-0.57%
9/28/2018,85204,"85,006","85,896","85,006",32.98K,-0.35%
10/1/2018,82041,"86,983","87,972","82,041",26.11K,-3.71%
10/2/2018,85006,"82,041","85,896","82,041",64.30K,3.61%
10/3/2018,84809,"84,512","85,995","84,018",32.40K,-0.23%
10/4/2018,85006,"84,809","85,995","83,524",43.93K,0.23%
10/5/2018,84018,"84,809","84,809","83,030",12.35K,-1.16%
10/8/2018,83030,"82,140","83,030","82,140",11.94K,-1.18%
10/9/2018,82041,"84,018","84,018","82,041",29.12K,-1.19%
10/10/2018,81646,"81,646","82,338","81,448",45.20K,-0.48%
10/11/2018,79076,"81,646","81,646","77,099",166.63K,-3.15%
10/12/2018,81151,"75,320","83,030","75,320",48.47K,2.62%
10/15/2018,80855,"79,867","80,855","79,867",21.71K,-0.36%
10/16/2018,80954,"80,558","81,053","80,460",8.46K,0.12%
10/17/2018,81250,"81,053","82,041","81,053",7.50K,0.37%
10/18/2018,81151,"81,250","82,041","80,262",51.32K,-0.12%
10/19/2018,81053,"80,064","81,053","78,087",14.15K,-0.12%
10/22/2018,81151,"81,053","81,151","80,064",25.60K,0.12%
10/23/2018,80064,"80,657","80,657","79,768",23.90K,-1.34%
10/24/2018,79471,"79,570","79,965","79,076",20.02K,-0.74%
10/25/2018,79076,"79,076","79,175","78,087",118.87K,-0.50%
10/26/2018,79570,"80,064","80,064","79,175",4.79K,0.62%
10/29/2018,79076,"79,570","79,570","78,582",17.30K,-0.62%
10/30/2018,78087,"77,099","79,175","77,099",29.80K,-1.25%
10/31/2018,79669,"79,076","79,669","78,582",31.22K,2.03%
11/1/2018,79570,"79,076","79,669","79,076",18.90K,-0.12%
11/2/2018,79965,"80,064","80,064","79,570",11.96K,0.50%
11/5/2018,79669,"79,076","79,669","78,186",16.90K,-0.37%
11/6/2018,79570,"79,175","79,669","78,977",93.08K,-0.12%
11/7/2018,79175,"80,064","80,064","79,175",4.26K,-0.50%
11/8/2018,79570,"79,867","80,262","79,570",7.80K,0.50%
11/9/2018,79471,"79,076","79,965","78,285",22.16K,-0.12%
11/12/2018,81646,"79,076","81,646","79,076",48.30K,2.74%
11/13/2018,80954,"80,558","83,030","80,558",101.04K,-0.85%
11/14/2018,81843,"81,547","81,942","80,558",12.90K,1.10%
11/15/2018,79471,"80,262","82,041","79,076",18.60K,-2.90%
