Date,Price,Open,High,Low,Vol.,Change %
5/13/2014,10697,"10,477","10,697","10,345",1.51M,2.10%
5/14/2014,11445,"10,697","11,445","10,697",2.30M,6.99%
5/15/2014,11401,"11,445","11,709","11,005",2.91M,-0.38%
5/16/2014,11885,"11,225","11,885","11,225",1.25M,4.25%
5/19/2014,12061,"11,929","12,061","11,709",1.14M,1.48%
5/20/2014,12017,"11,885","12,061","11,665",556.40K,-0.36%
5/21/2014,11973,"12,061","12,061","11,841",573.18K,-0.37%
5/22/2014,11885,"11,973","12,017","11,885",917.65K,-0.73%
5/23/2014,11577,"11,885","11,885","11,577",977.74K,-2.59%
5/26/2014,12017,"11,797","12,017","11,577",633.76K,3.80%
5/27/2014,12546,"12,017","12,546","11,973",955.25K,4.40%
5/28/2014,12722,"12,546","12,810","12,546",1.68M,1.40%
5/29/2014,12590,"12,766","12,854","12,502",713.49K,-1.04%
5/30/2014,12766,"12,590","12,766","12,502",787.34K,1.40%
6/2/2014,12766,"12,810","12,810","12,502",606.18K,0.00%
6/3/2014,12722,"12,766","12,766","12,678",454.97K,-0.34%
6/4/2014,12546,"12,590","12,678","12,458",135.30K,-1.38%
6/5/2014,12282,"12,326","12,502","12,282",413.08K,-2.10%
6/6/2014,12678,"12,546","12,766","12,458",656.76K,3.22%
6/9/2014,12678,"12,722","12,810","12,634",740.32K,0.00%
6/10/2014,12590,"12,722","12,766","12,590",602.84K,-0.69%
6/11/2014,12810,"12,678","12,810","12,634",653.03K,1.75%
6/12/2014,13118,"12,986","13,382","12,942",1.06M,2.40%
6/13/2014,13250,"13,250","13,294","13,162",568.31K,1.01%
6/16/2014,13162,"13,162","13,162","12,986",1.37M,-0.66%
6/17/2014,13206,"13,118","13,206","13,074",1.02M,0.33%
6/18/2014,13710,"13,763","13,921","13,605",2.17M,3.82%
6/19/2014,13499,"13,605","13,658","13,289",814.03K,-1.54%
6/20/2014,13130,"13,499","13,658","13,130",2.87M,-2.73%
6/23/2014,13816,"13,130","13,869","13,130",1.98M,5.22%
6/24/2014,13710,"13,763","13,869","13,710",1.11M,-0.77%
6/25/2014,13869,"13,710","13,921","13,710",1.26M,1.16%
6/26/2014,13921,"13,869","14,027","13,816",1.43M,0.37%
6/27/2014,13869,"13,921","13,974","13,869",827.86K,-0.37%
6/30/2014,13816,"13,974","13,974","13,763",112.71K,-0.38%
7/1/2014,13710,"13,869","13,869","13,658",779.72K,-0.77%
7/2/2014,13658,"13,816","13,816","13,605",530.46K,-0.38%
7/3/2014,13658,"13,710","13,763","13,605",432.96K,0.00%
7/4/2014,13763,"13,658","13,816","13,605",721.77K,0.77%
7/7/2014,13869,"13,816","13,921","13,763",829.66K,0.77%
7/8/2014,13816,"13,869","13,869","13,763",306.19K,-0.38%
7/9/2014,13658,"13,816","13,816","13,658",449.91K,-1.14%
7/10/2014,13552,"13,658","13,763","13,552",469.53K,-0.78%
7/11/2014,13552,"13,605","13,605","13,499",500.47K,0.00%
7/14/2014,13552,"13,552","13,605","13,447",198.13K,0.00%
7/15/2014,13605,"13,605","13,658","13,552",456.63K,0.39%
7/16/2014,13763,"13,605","13,816","13,605",675.64K,1.16%
7/17/2014,13658,"13,710","13,816","13,658",350.07K,-0.76%
7/18/2014,13816,"13,763","13,816","13,658",674.12K,1.16%
7/21/2014,13816,"13,816","13,869","13,658",408.77K,0.00%
7/22/2014,13605,"13,710","13,763","13,605",221.49K,-1.53%
7/23/2014,13658,"13,552","13,710","13,552",93.42K,0.39%
7/24/2014,13710,"13,605","13,710","13,605",306.73K,0.38%
7/25/2014,13605,"13,605","13,763","13,605",349.00K,-0.77%
7/28/2014,13499,"13,605","13,605","13,394",331.89K,-0.78%
7/29/2014,13605,"13,447","13,605","13,394",288.57K,0.79%
7/30/2014,13499,"13,499","13,605","13,394",158.84K,-0.78%
7/31/2014,13499,"13,447","13,552","13,394",282.90K,0.00%
8/1/2014,13605,"13,447","13,605","13,447",256.00K,0.79%
8/4/2014,13658,"13,447","13,658","13,447",425.88K,0.39%
8/5/2014,13816,"13,658","13,816","13,552",912.75K,1.16%
8/6/2014,13710,"13,816","13,816","13,710",229.76K,-0.77%
8/7/2014,13710,"13,658","13,710","13,658",550.70K,0.00%
8/8/2014,13658,"13,658","13,763","13,658",284.69K,-0.38%
8/11/2014,13552,"13,605","13,710","13,499",377.71K,-0.78%
8/12/2014,13605,"13,552","13,658","13,552",116.33K,0.39%
8/13/2014,13710,"13,605","13,710","13,605",356.56K,0.77%
8/14/2014,13658,"13,710","13,710","13,552",354.67K,-0.38%
8/15/2014,13552,"13,552","13,658","13,499",343.14K,-0.78%
8/18/2014,13605,"13,552","13,658","13,552",331.79K,0.39%
8/19/2014,13605,"13,605","13,658","13,552",650.52K,0.00%
8/20/2014,13974,"13,552","14,079","13,552",2.35M,2.71%
8/21/2014,14343,"13,974","14,343","13,921",2.19M,2.64%
8/22/2014,14343,"14,343","14,501","14,290",1.35M,0.00%
8/25/2014,14449,"14,343","14,449","14,238",1.85M,0.74%
8/26/2014,14712,"14,449","14,712","14,290",1.85M,1.82%
8/27/2014,14554,"14,554","14,660","14,396",685.08K,-1.07%
8/28/2014,14501,"14,554","14,607","14,343",750.35K,-0.36%
8/29/2014,14765,"14,501","14,818","14,501",1.32M,1.82%
9/3/2014,14923,"14,765","15,029","14,765",856.15K,1.07%
9/4/2014,15187,"14,818","15,187","14,660",2.18M,1.77%
9/5/2014,15451,"15,187","15,503","15,029",1.01M,1.74%
9/8/2014,15451,"15,451","15,503","15,345",571.46K,0.00%
9/9/2014,15081,"15,451","15,451","15,029",1.24M,-2.39%
9/10/2014,15081,"15,187","15,187","14,818",1.08M,0.00%
9/11/2014,15029,"15,029","15,134","14,923",226.25K,-0.34%
9/12/2014,15029,"14,976","15,029","14,818",293.57K,0.00%
9/15/2014,14660,"15,029","15,029","14,607",946.22K,-2.46%
9/16/2014,14449,"14,607","14,660","14,185",1.32M,-1.44%
9/17/2014,14343,"14,449","14,501","14,290",529.89K,-0.73%
9/18/2014,14396,"14,343","14,660","14,343",184.54K,0.37%
9/19/2014,13869,"14,238","14,396","13,869",2.64M,-3.66%
9/22/2014,14132,"14,132","14,290","14,132",899.99K,1.90%
9/23/2014,14132,"14,132","14,238","14,079",239.99K,0.00%
9/24/2014,14079,"14,132","14,238","14,027",1.29M,-0.38%
9/25/2014,13974,"14,027","14,079","13,816",1.41M,-0.75%
9/26/2014,13921,"14,132","14,132","13,921",957.87K,-0.38%
9/29/2014,13816,"13,869","13,869","13,763",1.72M,-0.75%
9/30/2014,13763,"13,710","13,921","13,710",1.88M,-0.38%
10/1/2014,13921,"13,974","14,027","13,763",1.99M,1.15%
10/2/2014,14449,"13,974","14,449","13,974",1.09M,3.79%
10/3/2014,14501,"14,501","14,554","14,449",1.44M,0.36%
10/6/2014,14343,"14,396","14,501","14,290",724.37K,-1.09%
10/7/2014,14343,"14,343","14,396","14,238",415.42K,0.00%
10/8/2014,14238,"14,343","14,343","14,185",245.42K,-0.73%
10/9/2014,14343,"14,238","14,449","14,185",522.14K,0.74%
10/10/2014,14238,"14,396","14,396","14,238",418.57K,-0.73%
10/13/2014,14238,"14,238","14,238","14,079",368.10K,0.00%
10/14/2014,14079,"14,132","14,238","14,079",181.27K,-1.12%
10/15/2014,14185,"13,974","14,185","13,869",461.90K,0.75%
10/16/2014,14079,"14,079","14,132","13,921",641.89K,-0.75%
10/17/2014,13921,"13,974","14,027","13,710",938.58K,-1.12%
10/20/2014,14027,"13,921","14,185","13,869",148.14K,0.76%
10/21/2014,14079,"14,079","14,132","13,974",142.79K,0.37%
10/22/2014,14079,"13,974","14,185","13,974",352.67K,0.00%
10/23/2014,13974,"14,027","14,079","13,921",542.67K,-0.75%
10/24/2014,13974,"13,921","14,079","13,921",198.36K,0.00%
10/27/2014,13710,"13,974","14,027","13,710",260.13K,-1.89%
10/28/2014,13974,"13,710","13,974","13,710",388.45K,1.93%
10/29/2014,13869,"13,816","14,027","13,816",210.38K,-0.75%
10/30/2014,14079,"13,974","14,079","13,869",293.24K,1.51%
10/31/2014,14607,"14,132","14,660","14,079",1.47M,3.75%
11/3/2014,14870,"14,607","14,870","14,554",1.00M,1.80%
11/4/2014,14501,"14,870","14,870","14,501",607.25K,-2.48%
11/5/2014,14449,"14,554","14,554","14,396",361.25K,-0.36%
11/6/2014,14343,"14,449","14,501","14,290",219.24K,-0.73%
11/7/2014,14343,"14,238","14,607","14,238",336.87K,0.00%
11/10/2014,14396,"14,290","14,607","14,290",583.72K,0.37%
11/11/2014,14343,"14,343","14,449","14,343",293.44K,-0.37%
11/12/2014,14396,"14,396","14,501","14,396",175.19K,0.37%
11/13/2014,14396,"14,449","14,501","14,396",295.60K,0.00%
11/14/2014,14501,"14,396","14,501","14,396",323.90K,0.73%
11/17/2014,14396,"14,396","14,607","14,396",286.07K,-0.72%
11/18/2014,14238,"14,501","14,501","14,238",197.44K,-1.10%
11/19/2014,14027,"14,396","14,396","14,027",205.39K,-1.48%
11/20/2014,14343,"14,027","14,343","14,027",355.20K,2.25%
11/21/2014,14501,"14,343","14,660","14,343",786.04K,1.10%
11/24/2014,14449,"14,238","14,449","14,238",386.26K,-0.36%
11/25/2014,14554,"14,449","14,660","14,449",660.03K,0.73%
11/26/2014,14238,"14,660","14,660","14,238",848.26K,-2.17%
11/27/2014,14396,"14,238","14,449","14,238",62.67K,1.11%
11/28/2014,14607,"14,396","14,712","14,396",1.12M,1.47%
12/1/2014,14870,"14,396","14,923","14,343",934.73K,1.80%
12/2/2014,14818,"14,870","14,870","14,765",498.64K,-0.35%
12/3/2014,15134,"14,660","15,134","14,660",1.13M,2.13%
12/4/2014,15451,"15,029","15,556","15,029",1.21M,2.09%
12/5/2014,15978,"15,451","16,347","15,451",1.88M,3.41%
12/8/2014,16558,"15,820","16,769","15,767",1.44M,3.63%
12/9/2014,16663,"16,558","17,032","16,400",1.80M,0.63%
12/10/2014,15820,"16,611","16,611","15,609",1.42M,-5.06%
12/11/2014,15661,"15,292","15,978","15,187",1.28M,-1.01%
12/12/2014,16347,"15,661","16,347","15,398",419.21K,4.38%
12/15/2014,16031,"16,083","16,242","15,609",1.08M,-1.93%
12/16/2014,16136,"16,031","16,400","15,767",1.47M,0.65%
12/17/2014,15978,"15,925","16,242","15,872",2.44M,-0.98%
12/18/2014,16031,"16,083","16,189","15,925",1.91M,0.33%
12/19/2014,14923,"15,925","16,242","14,923",8.41M,-6.91%
12/22/2014,15714,"15,134","15,714","15,134",898.28K,5.30%
12/23/2014,16136,"15,451","16,347","15,451",2.39M,2.69%
12/24/2014,15925,"15,978","16,242","15,767",751.62K,-1.31%
12/25/2014,15767,"15,820","15,978","15,714",698.94K,-0.99%
12/26/2014,16242,"15,767","16,347","15,556",3.27M,3.01%
12/29/2014,16716,"16,294","16,927","16,242",2.44M,2.92%
12/30/2014,16874,"16,716","17,085","16,716",2.08M,0.95%
12/31/2014,16822,"16,822","17,032","16,663",1.47M,-0.31%
1/5/2015,16822,"16,716","16,927","16,558",534.02K,0.00%
1/6/2015,17929,"16,822","17,929","16,822",2.90M,6.58%
1/7/2015,17718,"17,982","18,245","17,454",2.46M,-1.18%
1/8/2015,18245,"17,771","18,456","17,718",1.56M,2.97%
1/9/2015,19458,"18,404","19,511","18,404",3.94M,6.65%
1/12/2015,19616,"19,511","19,933","19,353",5.27M,0.81%
1/13/2015,19511,"19,511","19,669","19,247",2.58M,-0.54%
1/14/2015,19722,"19,405","20,091","19,405",4.03M,1.08%
1/15/2015,19405,"19,616","19,933","19,405",1.87M,-1.61%
1/16/2015,19142,"19,405","19,405","19,036",1.17M,-1.36%
1/19/2015,18667,"19,195","19,616","18,667",1.59M,-2.48%
1/20/2015,18984,"18,667","19,036","18,614",1.38M,1.70%
1/21/2015,18667,"18,984","18,984","18,667",924.35K,-1.67%
1/22/2015,19089,"18,667","19,458","18,404",3.28M,2.26%
1/23/2015,19564,"19,247","20,038","19,142",2.36M,2.49%
1/26/2015,19300,"19,564","19,775","19,300",858.84K,-1.35%
1/27/2015,19142,"19,247","19,405","18,720",1.79M,-0.82%
1/28/2015,19722,"19,142","19,827","18,984",2.31M,3.03%
1/29/2015,19458,"19,722","19,722","19,405",1.02M,-1.34%
1/30/2015,18825,"19,405","19,405","18,773",2.00M,-3.25%
2/2/2015,18825,"18,720","19,036","18,667",1.05M,0.00%
2/3/2015,17560,"18,773","18,878","17,560",2.57M,-6.72%
2/4/2015,17454,"17,138","17,560","16,822",2.35M,-0.60%
2/5/2015,18404,"17,665","18,456","17,665",1.40M,5.44%
2/6/2015,18984,"18,456","18,984","18,456",1.19M,3.15%
2/9/2015,19089,"18,878","19,353","18,720",1.74M,0.55%
2/10/2015,19195,"19,195","19,458","19,142",1.02M,0.56%
2/11/2015,19564,"19,195","19,669","19,142",916.04K,1.92%
2/12/2015,19142,"19,722","19,722","19,142",996.70K,-2.16%
2/13/2015,19247,"19,142","19,405","19,142",668.89K,0.55%
2/24/2015,20566,"19,511","20,566","19,353",1.74M,6.85%
2/25/2015,20091,"20,513","21,040","20,091",1.53M,-2.31%
2/26/2015,20776,"20,302","21,040","20,249",1.28M,3.41%
2/27/2015,20249,"20,829","20,829","19,985",1.21M,-2.54%
3/2/2015,20249,"20,196","20,407","19,880",535.63K,0.00%
3/3/2015,20302,"20,196","20,566","20,038",973.65K,0.26%
3/4/2015,20460,"20,460","20,460","20,091",768.76K,0.78%
3/5/2015,19985,"20,407","20,407","19,985",1.19M,-2.32%
3/6/2015,19669,"19,933","20,038","19,353",2.43M,-1.58%
3/9/2015,19195,"19,669","19,669","19,036",2.03M,-2.41%
3/10/2015,19405,"19,036","19,511","19,036",1.03M,1.09%
3/11/2015,19247,"19,405","19,458","19,195",993.42K,-0.81%
3/12/2015,19405,"19,195","19,458","19,195",651.40K,0.82%
3/13/2015,19353,"19,511","19,722","19,353",857.89K,-0.27%
3/16/2015,18614,"18,456","19,142","18,456",3.56M,-3.82%
3/17/2015,18825,"18,720","19,036","18,720",1.03M,1.13%
3/18/2015,18878,"18,773","18,931","18,614",525.46K,0.28%
3/19/2015,18720,"18,773","18,773","18,614",1.76M,-0.84%
3/20/2015,18984,"18,614","19,195","18,614",6.99M,1.41%
3/23/2015,18562,"18,984","19,089","18,509",1.70M,-2.22%
3/24/2015,18614,"18,456","18,667","18,193",2.82M,0.28%
3/25/2015,18667,"18,509","18,720","18,456",1.14M,0.28%
3/26/2015,18456,"18,404","18,825","18,404",2.31M,-1.13%
3/27/2015,18614,"18,456","18,773","18,404",2.50M,0.86%
3/30/2015,18509,"18,509","18,720","18,509",1.14M,-0.56%
3/31/2015,18509,"18,509","18,773","18,456",1.17M,0.00%
4/1/2015,18456,"18,509","18,614","18,351",1.52M,-0.29%
4/2/2015,18825,"18,456","18,878","18,404",927.65K,2.00%
4/3/2015,18825,"18,825","18,878","18,720",749.71K,0.00%
4/6/2015,18720,"18,720","18,825","18,720",596.23K,-0.56%
4/7/2015,18878,"18,720","18,931","18,509",1.20M,0.84%
4/8/2015,18720,"18,825","18,878","18,667",1.79M,-0.84%
4/9/2015,18878,"18,667","19,089","18,667",916.92K,0.84%
4/10/2015,18984,"18,878","19,195","18,878",975.42K,0.56%
4/13/2015,19195,"19,089","19,195","18,984",1.15M,1.11%
4/14/2015,19195,"19,300","19,353","19,142",1.88M,0.00%
4/15/2015,19300,"19,142","19,353","19,142",1.18M,0.55%
4/16/2015,19669,"19,300","19,827","19,247",1.78M,1.91%
4/17/2015,19722,"19,669","19,880","19,669",1.58M,0.27%
4/20/2015,19669,"19,775","19,775","19,458",907.03K,-0.27%
4/21/2015,19353,"19,564","19,669","19,300",1.18M,-1.61%
4/22/2015,19511,"19,353","19,564","19,353",1.15M,0.82%
4/23/2015,19511,"19,511","19,564","19,353",703.87K,0.00%
4/24/2015,19616,"19,616","19,669","19,511",318.87K,0.54%
4/27/2015,19089,"19,564","19,669","19,089",346.38K,-2.69%
5/4/2015,18773,"19,089","19,353","18,720",880.66K,-1.66%
5/5/2015,19616,"18,773","19,616","18,720",816.18K,4.49%
5/6/2015,19564,"19,511","19,722","19,353",740.32K,-0.27%
5/7/2015,19827,"19,564","19,880","19,458",1.18M,1.34%
5/8/2015,20407,"19,827","20,618","19,669",1.78M,2.93%
5/11/2015,20513,"20,407","20,671","20,355",539.04K,0.52%
5/12/2015,20355,"20,618","20,618","20,196",745.85K,-0.77%
5/13/2015,20091,"20,355","20,355","19,775",627.11K,-1.30%
5/14/2015,20196,"19,933","20,302","19,933",106.63K,0.52%
5/15/2015,20249,"20,196","20,513","19,985",802.28K,0.26%
5/18/2015,20355,"19,985","20,407","19,880",958.90K,0.52%
5/19/2015,20618,"20,196","20,829","20,091",604.41K,1.29%
5/20/2015,20882,"20,618","20,935","20,566",831.58K,1.28%
5/21/2015,21093,"21,093","21,357","20,935",1.18M,1.01%
5/22/2015,22253,"21,251","22,306","21,093",2.21M,5.50%
5/25/2015,22148,"22,042","22,358","21,937",1.18M,-0.47%
5/26/2015,22675,"22,148","22,991","22,095",1.75M,2.38%
5/27/2015,22622,"22,253","22,991","22,253",1.31M,-0.23%
5/28/2015,22728,"22,464","23,308","22,411",1.81M,0.47%
5/29/2015,22833,"22,569","23,202","22,517",1.86M,0.46%
6/1/2015,24099,"22,833","24,257","22,833",2.08M,5.54%
6/2/2015,24204,"24,204","25,417","24,151",3.62M,0.44%
6/3/2015,23466,"24,257","24,520","23,202",1.15M,-3.05%
6/4/2015,23466,"23,360","23,993","23,149",694.22K,0.00%
6/5/2015,23782,"23,202","24,099","23,044",1.04M,1.35%
6/8/2015,23888,"23,782","24,204","23,519",780.17K,0.45%
6/9/2015,23308,"23,729","23,888","23,149",1.19M,-2.43%
6/10/2015,22833,"23,413","23,413","22,569",1.09M,-2.04%
6/11/2015,23044,"22,991","23,519","22,622",1.39M,0.92%
6/12/2015,22991,"22,991","23,202","22,938",443.16K,-0.23%
6/15/2015,23888,"22,991","23,888","22,991",782.22K,3.90%
6/16/2015,23466,"23,888","23,993","23,466",621.77K,-1.77%
6/17/2015,23413,"23,202","23,782","23,149",469.44K,-0.23%
6/18/2015,23677,"23,360","23,940","23,360",797.01K,1.13%
6/19/2015,24520,"23,624","24,520","23,571",3.10M,3.56%
6/22/2015,25101,"24,573","25,101","24,573",1.06M,2.37%
6/23/2015,25101,"25,048","25,153","24,784",689.45K,0.00%
6/24/2015,24731,"25,101","25,153","24,731",866.92K,-1.47%
6/25/2015,24731,"24,731","24,995","24,520",857.67K,0.00%
6/26/2015,24085,"25,162","25,270","24,085",1.19M,-2.61%
6/29/2015,25324,"23,815","25,432","23,762",1.38M,5.14%
6/30/2015,26294,"25,109","26,348","25,109",2.18M,3.83%
7/1/2015,26132,"26,294","26,348","25,486",936.25K,-0.62%
7/2/2015,27749,"26,078","27,749","26,025",1.68M,6.19%
7/3/2015,29365,"27,749","29,635","27,749",1.35M,5.82%
7/6/2015,29365,"29,365","29,904","28,557",2.12M,0.00%
7/7/2015,29096,"29,096","30,173","28,826",1.73M,-0.92%
7/8/2015,28018,"29,096","29,365","27,210",2.85M,-3.70%
7/9/2015,28288,"27,749","29,365","27,210",1.86M,0.96%
7/10/2015,28288,"29,096","29,096","28,288",800.80K,0.00%
7/13/2015,28288,"28,557","28,826","28,018",904.76K,0.00%
7/14/2015,28288,"28,288","28,557","26,941",886.67K,0.00%
7/15/2015,27479,"28,288","28,288","27,479",690.19K,-2.86%
7/16/2015,27479,"27,479","28,018","26,941",647.34K,0.00%
7/17/2015,27479,"27,749","28,018","27,479",591.40K,0.00%
7/20/2015,26617,"27,479","27,479","26,563",734.64K,-3.14%
7/21/2015,26509,"26,617","27,210","26,348",1.04M,-0.41%
7/22/2015,28018,"26,509","28,288","26,402",1.90M,5.69%
7/23/2015,27749,"28,288","28,557","27,749",687.63K,-0.96%
7/24/2015,27210,"27,749","28,018","27,210",609.61K,-1.94%
7/27/2015,27479,"27,210","27,749","26,941",1.59M,0.99%
7/28/2015,27749,"27,749","28,557","27,479",1.29M,0.98%
7/29/2015,27479,"27,749","28,018","27,479",683.54K,-0.97%
7/30/2015,27479,"27,479","27,479","26,941",552.56K,0.00%
7/31/2015,26887,"27,749","27,749","26,887",643.20K,-2.15%
8/3/2015,25809,"26,833","26,833","25,216",1.91M,-4.01%
8/4/2015,24785,"25,701","25,917","24,785",1.29M,-3.97%
8/5/2015,24839,"24,785","25,216","24,624",1.77M,0.22%
8/6/2015,24300,"24,839","25,270","24,193",1.54M,-2.17%
8/7/2015,24193,"24,300","24,408","23,708",2.36M,-0.44%
8/10/2015,25001,"24,031","25,001","24,031",710.42K,3.34%
8/11/2015,25378,"25,216","25,809","24,947",2.60M,1.51%
8/12/2015,24516,"25,109","25,216","24,408",1.79M,-3.40%
8/13/2015,23708,"24,516","24,516","23,654",2.04M,-3.30%
8/14/2015,23330,"23,708","23,923","22,846",2.65M,-1.59%
8/17/2015,22091,"23,384","23,600","21,714",2.67M,-5.31%
8/18/2015,22899,"22,091","22,899","21,983",1.80M,3.66%
8/19/2015,23330,"22,792","23,438","22,199",1.94M,1.88%
8/20/2015,23115,"23,061","23,438","22,738",1.32M,-0.92%
8/21/2015,22846,"22,738","22,846","21,876",1.99M,-1.16%
8/24/2015,21283,"22,630","22,630","21,283",3.57M,-6.84%
8/25/2015,21606,"20,475","21,930","20,475",3.35M,1.52%
8/26/2015,22091,"21,606","22,522","21,606",1.77M,2.24%
8/27/2015,22415,"22,468","23,061","22,253",2.53M,1.47%
8/28/2015,23384,"22,415","23,384","22,415",3.68M,4.32%
8/31/2015,22899,"23,438","23,492","22,899",2.26M,-2.07%
9/1/2015,22899,"22,953","23,169","22,630",1.13M,0.00%
9/3/2015,22415,"22,792","23,061","22,253",2.48M,-2.11%
9/4/2015,22630,"22,415","22,792","22,415",938.89K,0.96%
9/7/2015,22684,"22,630","22,953","22,576",1.02M,0.24%
9/8/2015,23923,"22,684","23,923","22,630",4.66M,5.46%
9/9/2015,24678,"24,408","25,109","24,246",3.12M,3.16%
9/10/2015,24785,"24,246","25,216","24,139",2.39M,0.43%
9/11/2015,24139,"24,516","24,839","24,031",1.54M,-2.61%
9/14/2015,23277,"24,085","24,624","23,277",2.00M,-3.57%
9/15/2015,23007,"23,277","23,384","22,953",1.25M,-1.16%
9/16/2015,23708,"23,169","23,762","23,169",987.51K,3.05%
9/17/2015,23492,"23,869","23,869","23,492",670.47K,-0.91%
9/18/2015,23708,"23,708","24,139","23,708",5.33M,0.92%
9/21/2015,24085,"23,708","24,139","23,708",635.36K,1.59%
9/22/2015,24031,"24,085","24,300","23,923",512.30K,-0.22%
9/23/2015,23977,"23,923","24,031","23,708",1.29M,-0.22%
9/24/2015,23762,"24,085","24,246","23,762",949.32K,-0.90%
9/25/2015,23708,"23,762","23,869","23,654",806.40K,-0.23%
9/28/2015,23169,"23,762","23,762","23,169",1.74M,-2.27%
9/29/2015,23061,"23,007","23,115","22,792",1.56M,-0.47%
9/30/2015,23115,"23,223","23,384","23,115",592.45K,0.23%
10/1/2015,23169,"23,169","23,277","23,115",482.72K,0.23%
10/2/2015,23169,"23,223","23,438","23,007",713.05K,0.00%
10/5/2015,23438,"23,330","23,546","23,169",578.93K,1.16%
10/6/2015,24408,"23,708","24,462","23,708",2.26M,4.14%
10/7/2015,24354,"24,570","25,001","24,354",2.63M,-0.22%
10/8/2015,25270,"24,462","25,378","24,462",2.31M,3.76%
10/9/2015,25055,"25,593","25,593","25,055",1.22M,-0.85%
10/12/2015,25917,"25,216","26,078","25,109",2.62M,3.44%
10/13/2015,25809,"25,755","25,863","25,593",1.27M,-0.42%
10/14/2015,25432,"25,809","25,809","25,432",1.59M,-1.46%
10/15/2015,25540,"25,540","25,647","25,378",868.91K,0.42%
10/16/2015,25162,"25,540","25,755","25,162",1.18M,-1.48%
10/19/2015,24785,"25,162","25,162","24,785",1.50M,-1.50%
10/20/2015,24462,"24,839","24,839","24,408",1.62M,-1.30%
10/21/2015,24570,"24,462","25,109","24,462",1.14M,0.44%
10/22/2015,24893,"24,785","24,893","24,570",620.46K,1.31%
10/23/2015,25270,"25,109","25,378","25,055",1.31M,1.51%
10/26/2015,25162,"25,378","25,432","25,162",1.31M,-0.43%
10/27/2015,25109,"25,109","25,270","25,001",682.06K,-0.21%
10/28/2015,24839,"25,109","25,162","24,785",1.14M,-1.08%
10/29/2015,25162,"24,893","25,162","24,785",1.31M,1.30%
10/30/2015,25701,"25,162","25,701","25,162",2.95M,2.14%
11/2/2015,25701,"25,701","26,132","25,647",2.12M,0.00%
11/3/2015,25971,"25,701","25,971","25,378",1.23M,1.05%
11/4/2015,25971,"26,025","26,294","25,971",1.61M,0.00%
11/5/2015,25809,"25,755","25,917","25,701",645.79K,-0.62%
11/6/2015,25863,"25,809","26,132","25,486",1.43M,0.21%
11/9/2015,26456,"25,863","26,563","25,755",1.93M,2.29%
11/10/2015,26025,"26,402","26,456","26,025",1.06M,-1.63%
11/11/2015,25701,"26,025","26,186","25,701",846.66K,-1.24%
11/12/2015,25647,"25,593","25,701","25,162",1.52M,-0.21%
11/13/2015,25593,"25,701","25,755","25,378",984.41K,-0.21%
11/16/2015,25378,"25,378","25,647","25,270",735.50K,-0.84%
11/17/2015,25432,"25,378","25,863","25,324",772.95K,0.21%
11/18/2015,25432,"25,324","25,593","25,324",521.22K,0.00%
11/19/2015,25324,"25,540","25,540","25,270",618.84K,-0.42%
11/20/2015,25324,"25,324","25,486","25,324",461.76K,0.00%
11/23/2015,25162,"25,378","25,432","25,162",798.68K,-0.64%
11/24/2015,24893,"25,162","25,162","24,785",693.69K,-1.07%
11/25/2015,24785,"25,001","25,001","24,516",673.88K,-0.43%
11/26/2015,24462,"24,678","24,785","24,462",484.12K,-1.30%
11/27/2015,23869,"24,300","24,462","23,762",1.16M,-2.42%
11/30/2015,23115,"23,815","23,869","23,115",1.68M,-3.16%
12/1/2015,22684,"23,115","23,384","22,630",1.52M,-1.86%
12/2/2015,22738,"22,684","23,007","22,630",2.99M,0.24%
12/3/2015,22953,"22,630","23,223","22,630",1.70M,0.95%
12/4/2015,22792,"23,115","23,115","22,684",833.53K,-0.70%
12/7/2015,21983,"22,684","22,684","21,930",2.44M,-3.55%
12/8/2015,23223,"21,983","23,277","21,552",1.57M,5.64%
12/9/2015,22307,"23,223","23,223","22,199",1.54M,-3.94%
12/10/2015,22199,"22,307","22,522","22,091",699.41K,-0.48%
12/11/2015,22253,"22,199","22,576","21,983",997.45K,0.24%
12/14/2015,22415,"22,361","22,576","22,199",1.09M,0.73%
12/15/2015,23277,"22,415","23,492","22,415",2.15M,3.85%
12/16/2015,23438,"23,438","23,815","23,330",1.14M,0.69%
12/17/2015,23708,"23,546","23,815","23,492",1.16M,1.15%
12/18/2015,22199,"23,438","23,762","22,199",5.44M,-6.36%
12/21/2015,22899,"22,630","22,899","22,630",1.78M,3.15%
12/22/2015,22899,"23,007","23,115","22,792",866.16K,0.00%
12/23/2015,22846,"22,684","22,953","22,630",1.46M,-0.23%
12/24/2015,22738,"22,953","23,061","22,738",393.25K,-0.47%
12/25/2015,22899,"22,792","23,115","22,738",1.01M,0.71%
12/28/2015,22899,"23,061","23,169","22,899",743.44K,0.00%
12/29/2015,23708,"22,899","23,762","22,846",2.48M,3.53%
12/30/2015,23869,"23,762","24,193","23,654",1.94M,0.68%
12/31/2015,23654,"23,977","23,977","23,600",1.29M,-0.90%
1/4/2016,23277,"23,600","23,708","22,953",1.31M,-1.59%
1/5/2016,22899,"23,115","23,384","22,846",1.95M,-1.62%
1/6/2016,23169,"22,899","23,277","22,899",1.20M,1.18%
1/7/2016,22899,"23,061","23,115","22,630",1.61M,-1.17%
