Date,Price,Open,High,Low,Vol.,Change %
12/4/2023,79000,"77,800.00","79,100.00","77,700.00",783.50K,1.67%
12/5/2023,79000,"79,000.00","79,900.00","78,700.00",661.50K,0.00%
12/6/2023,79800,"79,000.00","79,800.00","78,900.00",480.10K,1.01%
12/7/2023,77900,"79,400.00","79,500.00","77,500.00",856.70K,-2.38%
12/8/2023,77600,"78,100.00","78,700.00","77,500.00",884.50K,-0.39%
12/11/2023,78300,"78,600.00","78,600.00","77,800.00",694.50K,0.90%
12/12/2023,78200,"78,300.00","78,400.00","77,900.00",471.10K,-0.13%
12/13/2023,76900,"78,200.00","78,200.00","76,800.00",1.12M,-1.66%
12/14/2023,76900,"76,900.00","77,700.00","76,700.00",403.20K,0.00%
12/15/2023,76000,"76,900.00","76,900.00","76,000.00",806.60K,-1.17%
12/18/2023,75500,"76,000.00","76,100.00","75,500.00",615.30K,-0.66%
12/19/2023,75000,"75,000.00","75,400.00","74,200.00",886.50K,-0.66%
12/20/2023,75200,"75,500.00","75,500.00","74,800.00",573.70K,0.27%
12/21/2023,74700,"75,000.00","75,100.00","74,400.00",727.80K,-0.66%
12/22/2023,74700,"74,900.00","75,200.00","74,300.00",616.60K,0.00%
12/25/2023,76500,"74,700.00","76,700.00","74,700.00",1.06M,2.41%
12/26/2023,76400,"76,700.00","76,700.00","75,700.00",755.00K,-0.13%
12/27/2023,76300,"76,400.00","76,700.00","76,100.00",706.40K,-0.13%
12/28/2023,76000,"76,400.00","76,400.00","75,600.00",767.20K,-0.39%
12/29/2023,75500,"76,200.00","76,300.00","75,500.00",1.04M,-0.66%
