Date,Price,Open,High,Low,Vol.,Change %
3/28/2016,3954.5,"3,848.70","3,954.50","3,848.70",8.30M,3.10%
3/29/2016,3941.3,"3,967.70","4,020.60","3,941.30",14.44M,-0.33%
3/30/2016,3901.6,"3,928.10","3,954.50","3,901.60",11.15M,-1.01%
3/31/2016,3901.6,"3,901.60","3,994.20","3,888.40",17.38M,0.00%
4/1/2016,3835.5,"3,901.60","3,914.80","3,809.00",10.76M,-1.69%
4/4/2016,3861.9,"3,835.50","3,901.60","3,822.30",6.97M,0.69%
4/5/2016,3875.2,"3,861.90","3,888.40","3,848.70",3.79M,0.34%
4/6/2016,3994.2,"3,875.20","3,994.20","3,875.20",13.81M,3.07%
4/7/2016,3981,"4,020.60","4,060.30","3,981.00",19.08M,-0.33%
4/8/2016,4073.5,"3,981.00","4,113.20","3,967.70",50.00M,2.32%
4/11/2016,4166.1,"4,113.20","4,192.60","4,113.20",35.72M,2.27%
4/12/2016,4192.6,"4,166.10","4,205.80","4,152.90",20.13M,0.64%
4/13/2016,4113.2,"4,192.60","4,192.60","4,086.80",21.94M,-1.89%
4/14/2016,4152.9,"4,113.20","4,205.80","4,113.20",15.13M,0.97%
4/15/2016,4139.7,"4,179.30","4,219.00","4,139.70",19.31M,-0.32%
4/19/2016,4086.8,"4,152.90","4,152.90","4,086.80",21.52M,-1.28%
4/20/2016,4126.4,"4,126.40","4,166.10","4,073.50",19.87M,0.97%
4/21/2016,4166.1,"4,152.90","4,232.20","4,152.90",25.92M,0.96%
4/22/2016,4324.8,"4,179.30","4,338.10","4,166.10",30.56M,3.81%
4/25/2016,4364.5,"4,364.50","4,430.60","4,351.30",21.51M,0.92%
4/26/2016,4364.5,"4,338.10","4,417.40","4,298.40",21.32M,0.00%
4/27/2016,4324.8,"4,364.50","4,364.50","4,285.20",16.40M,-0.91%
4/28/2016,4298.4,"4,311.60","4,338.10","4,258.70",11.79M,-0.61%
4/29/2016,4430.6,"4,285.20","4,430.60","4,285.20",24.40M,3.08%
5/4/2016,4629,"4,483.50","4,681.90","4,470.30",45.23M,4.48%
5/5/2016,4629,"4,642.20","4,867.10","4,562.90",55.85M,0.00%
5/6/2016,4496.8,"4,576.10","4,615.80","4,483.50",28.95M,-2.86%
5/9/2016,4483.5,"4,549.70","4,589.30","4,483.50",24.41M,-0.30%
