Date,Price,Open,High,Low,Vol.,Change %
6/9/2022,34500,"34,350.00","34,750.00","34,100.00",394.40K,0.58%
6/10/2022,33800,"34,050.00","34,300.00","33,800.00",786.00K,-2.03%
6/13/2022,31950,"33,050.00","33,350.00","31,950.00",1.45M,-5.47%
6/14/2022,32300,"31,900.00","32,800.00","31,100.00",1.18M,1.10%
6/15/2022,32000,"32,000.00","32,500.00","31,000.00",1.37M,-0.93%
6/16/2022,32300,"32,000.00","32,800.00","32,000.00",1.29M,0.94%
6/17/2022,31600,"31,950.00","31,950.00","31,200.00",1.22M,-2.17%
6/20/2022,29500,"31,700.00","31,800.00","29,500.00",972.60K,-6.65%
6/21/2022,30300,"29,100.00","30,650.00","28,950.00",1.40M,2.71%
6/22/2022,30500,"30,300.00","31,600.00","29,800.00",1.53M,0.66%
6/23/2022,31000,"30,500.00","31,000.00","30,050.00",422.30K,1.64%
6/24/2022,31200,"31,200.00","32,250.00","31,100.00",1.33M,0.65%
6/27/2022,31750,"31,300.00","31,800.00","31,150.00",826.30K,1.76%
6/28/2022,33650,"31,600.00","33,950.00","31,600.00",2.41M,5.98%
6/29/2022,34900,"33,000.00","34,900.00","33,000.00",2.34M,3.71%
6/30/2022,33500,"35,000.00","35,000.00","33,500.00",1.50M,-4.01%
7/1/2022,35050,"32,900.00","35,700.00","32,100.00",3.52M,4.63%
7/4/2022,35050,"35,500.00","35,750.00","34,900.00",1.83M,0.00%
7/5/2022,36300,"35,050.00","37,500.00","35,000.00",4.93M,3.57%
7/6/2022,35600,"35,800.00","36,900.00","35,500.00",2.73M,-1.93%
7/7/2022,36300,"35,400.00","36,650.00","34,300.00",2.82M,1.97%
7/8/2022,35000,"36,400.00","36,450.00","35,000.00",1.98M,-3.58%
7/11/2022,34500,"34,900.00","35,150.00","33,000.00",2.06M,-1.43%
7/12/2022,36400,"34,350.00","36,500.00","34,200.00",1.67M,5.51%
7/13/2022,36050,"36,200.00","37,200.00","35,800.00",2.66M,-0.96%
7/14/2022,36150,"35,800.00","36,900.00","35,750.00",1.50M,0.28%
7/15/2022,35800,"36,100.00","36,750.00","35,800.00",1.39M,-0.97%
7/18/2022,35500,"36,000.00","36,000.00","35,400.00",1.70M,-0.84%
7/19/2022,35650,"35,500.00","35,850.00","35,000.00",976.90K,0.42%
7/20/2022,36400,"36,200.00","36,900.00","35,950.00",1.59M,2.10%
7/21/2022,36500,"36,200.00","36,850.00","36,200.00",1.52M,0.27%
7/22/2022,35500,"36,900.00","36,900.00","35,500.00",1.25M,-2.74%
